Date,Company/Brand,Founded,HeadQuarter,Founders,Investor,Amount($),Stage,Year,Sector
2020-09-21,Yellow Classes,2020,Gurugram,"Arpit Mittal, Anshul Gupta",India Quotient,1300000.0,Pre-series A,2020,Education
2020-09-21,Peel Works,2010,Mumbai,"Sachin Chhabra, Nidhi Ramachandran",CESC Ventures,42.0,"Series C, D",2020,Technology
2020-09-21,Evage,2014,Chandigarh,Inderveer Singh,Anand Shah,3000000.0,Series A,2020,Logistics
2020-09-22,Codingal,2020,Bangalore,"Satyam Baranwal, Vivek Prakash","Pras Hanuma, Rebright Partners, Java Capital, and GSF Accelerator.",560000.0,Seed,2020,Education
2020-09-22,Qapita,2019,Singapore,"Ravi Ravulaparthi, Lakshman Gupta, Vamsee Mohan","Alto Partners, Mission Holdings",1080000.0,Seed,2020,FinTech
2020-09-22,Samunnati,2014,Chennai,Anil Kumar,"responsAbility, Accel",20000000.0,Debt,2020,Agriculture
2020-09-23,Sarva,2016,Mumbai,Sarvesh Shashi,Shikhar Dhawan,3000000.0,Series A,2020,Wellness/Beauty
2020-09-24,Eupheus Learning,2017,New Delhi,"Sarvesh Shrivastava, Ved Prakash Khatri, Amit Kapoor",Yuj Ventures,4300000.0,Series A,2020,Education
2020-09-24,Edhusk,2017,Jaipur,"Anuj Bhuria, Himanshu Kumar, Himanshu Meena",Mumbai Angel Network,3000000.0,Series A,2020,Education
2020-09-24,Yap,2016,Chennai,"Madhusudanan R, Muthukumar and Prabhu","Amrish Rau, Kunal Shah, Jitendra Gupta",1402000.0,Series A,2020,FinTech
2020-09-25,Fox Capital,2019,Jaipur,Rakesh Sharma,Institutional Investors,2500000.0,Series A,2020,FinTech
2020-09-26,BHIVE Investech,2014,Bangalore,"Monnappa Bayavanda, Prashant Reddy, Ravindra M.K, Ravindra M.K., Shesh Paplikar, Shesh Paplikar, Sridhar Venkataraman",Blume Ventures,1000000.0,Seed,2020,Other
2020-09-26,GPS Renewables,2010,Bangalore,"Mainak, Sreekrishna","Triodos, Caspian",3000000.0,Series A,2020,Other
2020-09-26,Servify,2016,Mumbai,Sreevathsa Prabhakar,"Iron Pillar, Blume Ventures",11370000.0,Series C,2020,Technology
2020-09-27,BLive,2018,Bangalore,"Samarth Kholkar, Sandeep Mukherjee",Mumbai Angels Network,3000000.0,Pre-series A,2020,Energy
2020-09-27,Tiliter,2017,Sydney,"Chris Sampson, Marcel Herz, Martin Karafilis","AngelList, Investec",7500000.0,Series A,2020,Consumer Services
2020-09-28,Krimanshi,2015,Jodhpur,Nikhil Bohra,"Rajasthan Venture Capital Fund, AIM Smart City",600000.0,Seed,2020,Healthcare
2020-09-28,Muse Wearables,2018,Chennai,"K.L.N Sai Prasanth, Yathindra Ajay K.A, K. Prathyusha",Dr. Bhaskar Rao Bollineni,3000000.0,Series A,2020,Technology
2020-09-28,Agrix,2020,Patna,"Nilay Pandey, Saurav Singh, Vivek Kumar",Maple Capital Advisors,3000000.0,Series A,2020,Technology
2020-09-28,MoneyTap,2016,Bangalore,"Bala Parthasarathy, Anuj Kacker, Kunal Varma","Aquiline Technology Growth (ATG), RTP Global, Sequoia India",70185200.0,Series B,2020,FinTech
2020-09-28,Seal Professional,2012,Bangalore,Byju Raveendran,Equanimity Ventures,3000000.0,Pre-series A,2020,Education
2020-09-29,Hudle,2016,New Delhi,Suhail Narain,Survam Partners,3000000.0,Pre-series A,2020,Gaming
2020-09-29,MechMocha,2011,Bangalore,"Arpita Kapoor, Mohit Rangaraju, Shilp Gupta","Accel India, Blume Ventures, 3F Ventures, Akatsuki Inc",292000.0,Series A,2020,Media/Entertainment
2020-09-29,Wagonfly,2018,Bangalore,Raghavendra Prasad,Investment Trust of India,500000.0,Series A,2020,E-Commerce
2020-09-29,BankBazaar,2008,Chennai,"Adhil Shetty, Arjun Shetty, Rati Shetty,",WSV Capital,5967000.0,Series D1,2020,FinTech
2020-09-30,Vivriti Capital,2017,Chennai,"Aniket Deshpande, Gaurav Kumar, Irfan Mohammed, Soumendra Ghosh, Vineet Sukumar","Aspada, Creation Investments Capital Management, LLC",1000000.0,Series A,2020,FinTech
2020-09-30,DocSumo,2019,Mumbai,"Rushabh Sheth, Bikram Dahl","Better Capital, TechStars, Barclays.",220000.0,Seed Round,2020,Technology
2020-09-30,Kitchens Centre,2019,New Delhi,Lakshay Jain,"Jonathan Swanson, Ankush Gera",3000000.0,Pre-series A,2020,Technology
2020-09-30,Onsitego,2010,Mumbai,Kunal Mahipal,"Accel, Zodius Capital",30000000.0,Series B,2020,Other
2020-10-01,Bijnis,2015,Bangalore,"Siddharth Vij, Siddharth Rastogi, Shubham Agarwal, Chaitanya Rathi","Sequoia Capital India, Matrix Partners India, InfoEdge, Waterbridge Ventures",10000000.0,Series A,2020,E-Commerce
2020-10-01,Plum,2019,Bangalore,"Abhishek Poddar, Saurabh Arora",Incubate Fund,927000.0,Seed Round,2020,Healthcare
2020-10-01,Burgerama,2018,Gurgaon,Kabir Bose,"Madison, Anicut",3000000.0,Pre-series A,2020,Consumables
2020-10-01,MasterG,2015,New Delhi,Gayatri Jolly,Acumen Fund's angel programme,3000000.0,Series A,2020,Lifestyle
2020-10-02,Excess2Sell,2016,Mumbai,Rajan Sharma,Gautham Madhavan,1000000.0,Series A,2020,E-Commerce
2020-10-02,Observe ai,2017,San Francisco,"Akash Singh, Sharath Keshava Narayana, Swapnil Jain","01 Advisors, Steadview Capital",54000000.0,Series B,2020,Technology
2020-10-02,Mobile Premier League,2018,Bangalore,"Sai Srinivas Kiran G, Shubham Malhotra","Sequoia Capital India, Times Internet",74000000.0,Series A,2020,Media/Entertainment
2020-10-02,Juicy Chemistry,2014,Bangalore,Pritesh Asher,Akya Ventures,650000.0,Series A,2020,Wellness/Beauty
2020-10-03,Akna Medical,2018,Bangalore,"Saurabh Pandey, Mahadevan Narayanamoni",LGT Lightstone Aspada,7000000.0,Series A,2020,Healthcare
2020-10-04,Illumnus,2018,Pune,"Akash Deep Singhal, Akshaya Singhal, Devashish Saxena, Gauri Dehnkar",23 High Networth Individuals (HNIs).,100000.0,Seed,2020,Education
2020-10-04,Equiwatt,2015,Newcastle,"Johnson Fernandes, Ravneet Kaur",Rising Stars,300000.0,Series A,2020,Technology
2020-10-05,Openapp,2016,Bangalore,Gotama Gowda,Unicorn India Ventures,500000.0,Series A,2020,Technology
2020-10-05,Spintly,2017,Goa,"Rohin Parkar, Malcolm Dsouza",Saltwater Venture Sparks,248000.0,Pre-series A,2020,Technology
2020-10-05,NOTO,2016,Mumbai,"Ashni Sheth, Varun Sheth",WEH Ventures,3000000.0,Seed Round,2020,Consumables
2020-10-06,FamPay,2016,Bangalore,Kush Taneja,"Y Combinator, Venture Highway, Sequoia India, Global Founders Capital",4700000.0,Seed Round,2020,FinTech
2020-10-06,Miko,2015,Mumbai,"Chintan Raikar, Prashant Iyengar, Sneh Vaswani","Stride Ventures, YourNest Venture Capital",3000000.0,Pre-series B,2020,Technology
2020-10-06,Tricog,2015,Bangalore,"Charit Bhograj, Zainul Charbiwala, Udayan Dasgupta, Abhinav Gujjar","UTEC-The University of Tokyo Edge Capital, Aflac Ventures, LLC, Dream Incubator, TeamFund",10500000.0,Series B,2020,Healthcare
2020-10-06,Info Edge Venture,1995,Noida,Sanjeev Bikhchandani,Lightbox,50000000.0,Series A,2020,Finance
2020-10-06,SuperMoney,2018,Mumbai,Nikhil Banerjee,Unitus Ventures.,1000000.0,Pre-series A,2020,FinTech
2020-10-07,GeoIQ,2018,Bangalore,"Devashish Fuloria, Tusheet Shrivastava, Ankita Thakur","Ankur Mittal, Mitesh Shah",300000.0,Seed,2020,Technology
2020-10-07,Innoviti,2002,Bangalore,Rajeev Agrawal,"Entrepreneurial Development Bank, Bessemer Venture Partners",3000000.0,Series C,2020,Technology
2020-10-07,Dukaan,2020,Mumbai,"Subhash Choudhary, Suumit Shah","Lightspeed, Matrix Partners.",6000000.0,Seed,2020,Technology
2020-10-08,Fanspole,2015,Mumbai,"Aniket Shinde, Hardik Gondaliya",Better Capital,3000000.0,Pre-seed Round,2020,Gaming
2020-10-08,Mamaearth,2016,Bangalore,"Ghazal Alagh, Varun Alagh",Sequoia India,18300000.0,Series A,2020,E-Commerce
2020-10-09,Penny,2020,Riyadh,"Iyad Aldalooj, Majid Aldalooj, Mohammed Ibrahim",Venture Catalysts,1300000.0,Seed,2020,Technology
2020-10-09,Fleetx,2017,Gurugram,"Abhay Jeet Gupta, Parveen Kataria, Udbhav Rai, Vineet Sharma, Vishal Mishra","Rohit Bansal, Rohan Ranavat",3000000.0,Pre-series B,2020,Technology
2020-10-09,Wellthy Therapeutics,2016,Bangalore,Abhishek Shah,Saama Capital,4000000.0,Pre-series A,2020,Healthcare
2020-10-09,Pulse,2015,Mumbai,"Amit Dhakad, Hiral Jain",Venture Catalysts,750000.0,Pre-series A,2020,FinTech
2020-10-10,STAGE,2019,Indore,"Shashank Vaishnav, Vinay Singhal, Parveen Singhal",Venture Catalysts,1000000.0,Series A,2020,Media/Entertainment
2020-10-10,Tring,2019,Mumbai,"Akshay Saini, Rahul Saini, Pranav Chabhadia","Sujeet Kumar, Hemesh Singh",3000000.0,Series A,2020,Media/Entertainment
2020-10-11,Yummy Corp,2017,Jawa Barat,Mario Suntanu,"Palm Drive Capital, Amatil X Ventures",12000000.0,Series B,2020,Consumables
2020-10-11,Trell,2016,Bangalore,"Pulkit Agrawal, Prashant Sachan, Arun Lodhi, Bimal Kartheek Rebba, Nirav Sheth","KTB Network, Samsung Ventures, Ankur Nagpal, Gokul Rajaram, Vineet Buch",11000000.0,Series A,2020,E-Commerce
2020-10-11,Awign,2016,Bangalore,"Annanya Sarthak, Gurpreet Singh, Praveen Sah","Unitus Ventures, Work10M",3000000.0,Pre-series B,2020,Other
2020-10-12,Rupeek,2015,Bangalore,"Amar Prabhu, Ashwin Soni, Sumit Maniyar","KB Investment, Bertelsmann India Investments",45000000.0,Series C,2020,FinTech
2020-10-12,Brick&Bolt,2018,Bangalore,"Arpit Rajpurohit, Jayesh Rajpurohit","Meghna Agarwal, Navin Dhanuka",2200000.0,Series A,2020,Real Estate
2020-10-12,BestDoc,2016,Kochi,"Afsal Salu, Fayaz Bin Abdu, Soudabi",Venture Catalysts,2100000.0,Series A,2020,Automotive
2020-10-12,Imstrong,2019,Bangalore,"Dilip Kumar, Selvan Thamarai, Deepti Nair",Rainmatter,400000.0,Seed Round,2020,Wellness/Beauty
2020-10-12,Digit Insurance,2016,Bangalore,Kamesh Goyal,"A91 Partners, Faering Capital, TVS Capital",84000000.0,Series A,2020,FinTech
2020-10-13,GoMechanic,2016,Delhi,"Amit Bhasin, Kushal Karwa, Nitin Rana, Rishabh Karwa",Pawan Munjal,3000000.0,Series B,2020,Other
2020-10-13,Credit Mantri,2012,Chennai,"Gowri Mukherjee, Ranjit Punja, Rajasundaram Sudarshan","IDG Ventures, Elevar Equity, Accion",792000.0,Series A,2020,FinTech
2020-10-13,Zealthy,2019,Bangalore,"Rishi Malhotra, Akhil Gupta","KYT Ventures, First Cheque, AngelList",3000000.0,Seed Round,2020,Healthcare
2020-10-13,Stride Ventures,2019,New Delhi,Ishpreet Gandhi,Small Industries Development Bank of India,80000000.0,Series A,2020,Finance
2020-10-13,MedGenome,2013,Bangalore,Sam Santhosh,LeapFrog Investments,55000000.0,Series D,2020,Healthcare
2020-10-14,MedLife,2014,Bangalore,"Ananth Narayanan, T-ushar Kumar",Ivy Icon,6800000.0,Series A,2020,Healthcare
2020-10-14,Setu,2016,Bangalore,"Sahil Kini, Nikhil Kumar","Lightspeed Venture, Falcon Edge, Bharat Inclusive Technologies Seed Fund.",14259000.0,Series A,2020,FinTech
2020-10-14,GigIndia,2017,Pune,"Sahil Sharma, Aditya Shirole",Incubate Fund India,971000.0,Pre-series A,2020,Technology
2020-10-15,Plum,2019,Bangalore,"Abhishek Poddar, Saurabh Arora","Surge, Tanglin Venture Partners",4100000.0,Series A,2020,Healthcare
2020-10-15,RailYatri,2011,Noida,"Manish Rathi, Kapil Raizada, Sachin Saxena","Nandan Nilekani, Samsung Venture Investment Corporation",13800000.0,Series A,2020,Logistics
2020-10-15,Gourmet Garden,1999,Queensland,Arjun Balaji,Advent Partners,3000000.0,Series A,2020,Consumer Services
2020-10-15,CoreStack,2016,Chennai,"Ezhilarasan Natarajan, Sabapathy Arumugam, Krishnakumar Narayanan, Thiruvalluvar NB",Naya Ventures,8500000.0,Series A,2020,Technology
2020-10-16,Unotech,2011,Mumbai,Vikash Jha,Manish Choksi,2000000.0,Series A,2020,Technology
2020-10-17,Myelin Foundry,2019,Bangalore,"Dr Gopichand Katragadda, Ganesh Suryanarayanan, Aditi Olemann.",Pratithi,3000000.0,Series A,2020,Technology
2020-10-17,Reliance Retail Ventures Ltd,2006,Mumbai,Mukesh Ambani,"Silver Lake, Mubadala Investment Company",-2147483648.0,Series A,2020,Consumer Services
2020-10-17,Zomato,2008,Haryana,"Deepinder Goyal, Pankaj Chaddah","MacRitchie Investments, Baillie Gifford",100000000.0,Series A,2020,Consumables
2020-10-18,GroCurv,2019,Gurugram,"Venkatesh Rangachari, Vipul Gupta",Unicorn Investments Pte Ltd,3000000.0,Seed Round,2020,E-Commerce
2020-10-19,Quicko,2016,Ahmedabad,Vishvajit Sonagara,"Zerodha fintech fund, Rainmatter",280000.0,Series A,2020,Finance
2020-10-19,Aesthetic Nutrition,2018,Bangalore,Divij Bajaj,DSG Consumer Partners,3000000.0,Pre-series A,2020,Consumables
2020-10-19,Kristal AI,2016,Bangalore,"Asheesh Chanda, Vineeth Narasimhan",Chiratae Ventures,6000000.0,Series A,2020,Technology
2020-10-19,Routematic,2007,Bangalore,"Sriram Kannan, Surajit Das","VAMM Ventures, Naresh Malhotra",2000000.0,Series A,2020,Technology
2020-10-19,Brinton,2014,California,Rahul Darda,"India Alternatives Private Equity Fund, Tata Capital",1300000.0,Debt,2020,Healthcare
2020-10-19,Fittr,2016,Pune,Jitendra Chouksey,"Sequoia Capital Surge, Better Capital",2000000.0,Series A,2020,Wellness/Beauty
2020-10-20,Infra.Market,2016,Thane,"Aaditya Sharda, Souvik Sengupta","Trifecta Capital Advisors, Nexus Venture Partners",20000000.0,Series B,2020,Real Estate
2020-10-20,BiteSpeed,2019,Gurgaon,"Vinayak, Kshitij Abhishek, Apoorv Sadana",Whiteboard Capital,275000.0,Seed,2020,E-Commerce
2020-10-20,Hire Me Car,2015,Noida,Anmol Singh Jaggi,US based NRI Investors,3000000.0,Seed,2020,Logistics
2020-10-21,INdwealth,2016,Gurugram,Ashish Kashyap,"Tiger Global, Steadview Capital, DF International Private Partners",12000000.0,Series C,2020,FinTech
2020-10-21,Infurnia,2014,Bangalore,"Lovepreet Mann, Nikhil Kumar, Parul Jain","Pallav Nadhani, Idein Ventures",240000.0,Series A,2020,Technology
2020-10-21,Nupay,2016,Haryana,"Neeraj Singh, Alok Arora",Venture Catalysts,3000000.0,Series A,2020,Other
2020-10-21,DatStop,2016,Delhi,Dhruvin Shah,"Shabir Momin, OneDigital Entertainment,  Saurabh Pathak.",3000000.0,Series A,2020,Hospitality
2020-10-21,NIRA,2017,Bangalore,"Rohit Sen, Nupur Gupta","Techstars Bangalore Accelerator, Techstars",1000000.0,Series A,2020,FinTech
2020-10-22,Kyt,2020,Singapore,"Bhavik Rathod, Tripti Ahuja",Sequoia Capital India’s Surge,2500000.0,Series A,2020,Education
2020-10-22,BankBazaar,2008,Chennai,"Adhil Shetty, Arjun Shetty, Rati Shetty,","Amazon, Sequoia, Walden SKT Venture Fund",3800000.0,Series D,2020,FinTech
2020-10-23,Mitron,2016,Bangalore,"Shivank Agarwal, Anish Khandelwal","3One4 Capital, LetsVenture",267000.0,Seed Round,2020,Media/Entertainment
2020-10-23,Pitstop,2016,Bangalore,Mihir Mohan mishra,TPG-backed Group Landmark,2500000.0,Series A,2020,Automotive
2020-10-23,Finova Capital,2016,Rajastan,"Mohit Sahney, Sunita Sahney","Sequoia Capital India, Faering Capital",55000000.0,Series A,2020,FinTech
2020-10-24,Big Bang Boom Solutions,2018,Chennai,"Dr. R. Shivaraman, Praveen Dwarakanath","Mumbai Angels, Defence Innovation Organisation",1050000.0,Series A,2020,Technology
2020-10-24,Snack Amor,2017,Mumbai,Deepak Grover,Dr Srinivas Chunduru,3000000.0,Series A,2020,Consumables
2020-10-24,Bounce,2014,Bangalore,"Vivekananda Hallekere, Anil Giri Raju,Arun Agni","Accel Partners, B Capital",105000000.0,Series D,2020,Automotive
2020-10-24,Aye Finance,2014,Gurugram,"Vikram Jetley, Sanjay Sharma",Invest in Vision,16753000.0,Series E,2020,FinTech
2020-10-25,Slice,2016,Bangalore,Rajan Bajaj,Gunosy,6082000.0,Pre series B,2020,FinTech
2020-10-26,Skilancer,2016,Noida,Neeraj Kumar,Venture Catalysts,3000000.0,Series A,2020,Technology
2020-10-26,Ken42,2019,Bangalore,Ganesh Raju,Turbostart,1470000.0,Series A,2020,Education
2020-10-26,Multi Living,2016,Mumbai,Pankaj Singh,Lodha Ventures,6000000.0,Series A,2020,Real Estate
2020-10-26,Tea Trunk,2013,Goa,"Snigdha Manchanda, Vikas Kumar, Aishwarya Malhi",Angel investors,220000.0,Series A,2020,Consumables
2020-10-26,Circle of Angels,2018,Gurgaon,Karanpal Singh,Venture Catalysts,3000000.0,Series A,2020,FinTech
2020-10-26,ZipLoan,2015,Delhi,"Kshitj Puri, Shalabh Singhal",Stride Ventures,2000000.0,Series A,2020,FinTech
2020-10-27,Pocket FM,2018,Bangalore,Rohan Nayak,"Times Group, Lightspeed",5000000.0,Series A,2020,Media/Entertainment
2020-10-27,BharatPe,2018,Delhi,Ashneer Grover,Coatue Management,100000000.0,Series A,2020,FinTech
2020-10-27,Neeman,2017,Bangalore,"Taran Chhabra, Amar Preet Singh",Anicut Angel Fund,1000000.0,Pre-series A,2020,E-Commerce
2020-10-28,Lancify,2018,Bangalore,"Gowtham Sundaresan, Azan Barodawala","Techstars, Techstars Bangalore Accelerator",300000.0,Series A,2020,Education
2020-10-28,Qyuki,2016,Mumbai,"AR Rahman, Shekhar Kapur",Info Edge Venture Fund,3500000.0,Series A,2020,Media/Entertainment
2020-10-28,Bombay Play,2017,Bangalore,"Abhas Saroha, Oliver Jones, Oliver Jones","Ramakant Sharma, Leo Capital India",1000000.0,Seed,2020,Gaming
2020-10-28,Wooden Street,2015,Jaipur,"Lokendra Ranawat, Dinesh Pratap Singh, Virendra Ranawat, Vikas Baheti",IAN Fund,3000000.0,Series A,2020,E-Commerce
2020-10-29,News Reach,2018,Ahmedabad,Darshan Shah,Mumbai Angels Network,3000000.0,Series A,2020,Media/Entertainment
2020-10-29,FPL Technologies,2016,Pune,Anurag Sinha,"Matrix Partners India, Sequoia Capital India, Hummingbird Ventures",10000000.0,Series A,2020,FinTech
2020-10-30,Cell Propulsion,2017,Bangalore,"Nakul Kukar, Paras Kaushal, Supratim Naskar","growX ventures, Sangam Ventures",3000000.0,Pre-series A,2020,Automotive
2020-10-30,RoomSoom,2016,Noida,"Nitin Agrawal, Garima Agrawal",Mumbai Angels Network,3000000.0,Series A,2020,Other
2020-10-31,Wow! Momo,2008,Kolkata,"Binod Kumar Homagai, Sagar Daryani, Shah Miftaur Rahman","Tiger Global Management, William Bissell",5000000.0,Debt,2020,Consumables
2020-10-31,TUBBR,2019,Texas,"Saurabh Uttam, Ravi Singhal",Global Ascent Partners,3000000.0,Series A,2020,Media/Entertainment
2020-11-01,MPowered,2016,Gurugram,Sudeep Singh,"Ashok Nichani, Shelly Nichani",21000000.0,Pre-series A,2020,Technology
2020-11-02,Byju's,2011,Bangalore,Byju Raveendran,DST Global,122000000.0,Series A,2020,Education
2020-11-02,Ketto,2012,Mumbai,"Varun Sheth, Kunal Kapoor","Mumbai Angels, Redcliffe Capital",7700000.0,Series A,2020,Finance
2020-11-02,JusPay,2016,Bangalore,Vimal Kumar,Vostok Emerging Finance,21600000.0,Series B,2020,FinTech
2020-11-03,Ripsey,2018,Mumbai,"Silky Singh, Alkheya Boora Rpsey",Ah! Ventures,133000.0,Series A,2020,Agriculture
2020-11-03,EM3 Agri,2013,Noida,"Rohtash Mal CMD, Adwitiya","Global Innovation Fund, Soros Economic Development Fund",1000000.0,Series A,2020,Technology
2020-11-04,Wellcure,2016,Gurugram,"Sumeet Kapur, Ankur Bhatia, Aanchal Kapur",Inflection Point Ventures,200000.0,Series A,2020,Healthcare
2020-11-04,SugarBox,2016,Mumbai,Rohit Paranjpe,Zee Entertainment Enterprises Limited,68525000.0,Series A,2020,Technology
2020-11-05,Specsmakers,2011,Chennai,Pratik Shah,Eight Roads Ventures,3000000.0,Series A,2020,Lifestyle
2020-11-06,iNurture,2009,Bangalore,Ashwin Ajila,BlackSoil Capital,1340000.0,Series A,2020,Education
2020-11-06,Vernacular ai,2016,Bangalore,"Gupta, Akshay Deshraj, Manoj Sarda","Exfinity Ventures, IAN Fund",5100000.0,Series A,2020,Technology
2020-11-06,CreditMantri,2012,Chennai,"Ranjit Punja, R Sudarshan, Gowri Mukherjee","Ranjit Punja, R Sudarshan, Gowri Mukherjee",803146.0,Series A,2020,Technology
2020-11-07,True Balance,2014,Gurugram,"Cheolwon Lee, Jay Yi, Martin Lee","IBK Capital, SB Partners",28000000.0,Series A,2020,FinTech
2020-11-07,Tribe Theory,2016,Bangalore,Katie Russel and Daniel Wiegand,Tim Draper,3500000.0,Series A,2020,Real Estate
2020-11-07,Credgenics,2018,Gurugram,"Anand Agrawal, Mayank Khera, Rishabh Goel","Accel, Sunder Nookala",3300000.0,Seed,2020,FinTech
2020-11-08,Gobbly,2016,Gurugram,Ooshma Garg,Sauce vc,500000.0,Seed Round,2020,Consumer Services
2020-11-08,Extra Edge,2016,Pune,Kavita Dhillon,"Sprout Venture Partners, Indian Angel Network",700000.0,Pre-series A,2020,Education
2020-11-08,Fasal,2018,Bangalore,"Ananda Prakash Verma, Shailendra Tiwari","Omnivore, Zeroth.AI",20000.0,Series A,2020,Technology
2020-11-08,Hippo Video,2016,New York,Karthi Mariappan,"Surge, Kae Capital",4000000.0,Series A,2020,Media/Entertainment
2020-11-09,Doubtnut,2017,Gurugram,"Tanushri Nagori, Aditya Shankar",Tencent,15000000.0,Series A,2020,Education
2020-11-09,Ultraviolette Automotive,2015,Bangalore,"Narayan Subramaniam, Niraj Rajmohan",TVS Motor Company,410000.0,Series B,2020,Technology
2020-11-10,Ensuredit,2019,Gurugram,"Amit, Rohit Sadhu, and Vikas Ranga",Venture Catalysts,300000.0,Pre-series A,2020,FinTech
2020-11-10,Unacademy,2010,Bangalore,"Gaurav Munjal, Roman Saini, Hemesh Singh","Facebook, General Atlantic, Sequoia India, Nexus Venture Partners, Steadview Capital, Blume Ventures",110000000.0,Series E,2020,Education
2020-11-10,Cube Wealth,2018,Mumbai,"Satyen Kothari, Beenext, Asuka Holding","Beenext, Asuka Holding",500000.0,Mid series,2020,Technology
2020-11-10,Genius Teacher,2016,Mumbai,"Advitiya Sharma, Gaurav Lahoti","Sandeep Tandon, Daniel Lapus",2000000.0,Series A,2020,Education
2020-11-10,Sabse Sasta Dukaan,2016,Kolkata,"Anish Agarwal, Anant Jain",Angel investors,3000000.0,Series A,2020,Healthcare
2020-11-10,Strata,2019,Bangalore,"Sudarshan Lodha, Priyanka Rathore","SAIF Partners, Mayfield India",1500000.0,Seed Round,2020,Technology
2020-11-10,LendingKart,2014,Ahmedabad,"Harshvardhan Lunia, Mukul Sachan","Fullerton Financial Holdings, Bertelsmann India Investments, Sistema Asia Fund, IndiaQuotient",11363000.0,Series D,2020,FinTech
2020-11-11,Pedagogy,2015,Bangalore,"Archin Shah, Abhilash Sonwane, Ritesh Gandhi",Inflection Point Ventures,400000.0,Series A,2020,Education
2020-11-11,NeoDocs,2020,Mumbai,"Anurag Meena, Nikunj Malpani, Pratik Lodha",9Unicorns Accelerator Fund,3000000.0,Pre-seed,2020,Healthcare
2020-11-12,Wellversed,2018,New Delhi,"Aanan Khurma, Aditya Seth, Ripunjay Chachan","KLUB Works, Shankar Narayanan",3000000.0,Pre-series A,2020,Automotive
2020-11-12,Embibe,2016,Mumbai,Aditi Avasthi,Reliance Industries Limited (RIL),12618300.0,Series A,2020,Education
2020-11-12,VitalTech,2018,Texas,Anjan Panneer Selvam,Tech Mahindra,3000000.0,Seed,2020,Healthcare
2020-11-13,Uolo,2013,Bangalore,"Pallav Pandey, Ankur Pandey, Siddharth Singh","Rajul Garg, Purvi Capital",2000000.0,Seed,2020,Education
2020-11-13,Yolo,2019,Gurugram,"Shailesh Gupta, Mukul Shah, Danish Chopra",Undisclosed,600000.0,Seed Round,2020,Logistics
2020-11-13,Vedantu,2016,Bangalore,"Saurabh Saxena, Pulkit Jain, Anand Prakash, Vamsi Krishna",GGV Capital,24000000.0,Series C,2020,Education
2020-11-14,Capital Float,2013,Bangalore,"Gaurav Hinduja, Sashank Rishyasringa","Amazon Inc`, Dinesh J Hinduja",4800000.0,Series F,2020,FinTech
2020-11-14,Tessol,2016,Mumbai,Rajat Gupta,1Funds Domestic Scheme,160000.0,Series A,2020,Logistics
2020-11-14,SucSEED,2016,Hyderabad,Vikrant Varshney,"DR. Moti Vyas, Udit Goyal",1300000.0,Series A,2020,Finance
2020-11-15,Freshokartz,2016,Rajastan,"Chandrakanta, Rajendra Lora","Rajasthan Venture Capital Fund, Innovana Thinklabs",1000000.0,Pre-series A,2020,Technology
2020-11-15,Smallcase,2015,Bangalore,"Anugrah Shrivastava, Rohan Gupta, Vasanth Kamath","WEH Ventures, BEENEXT",3000000.0,Series A,2020,FinTech
2020-11-15,CRED,2018,Bangalore,Kunal Shah,"General Catalyst, Ribbit Capital",80000000.0,Series C,2020,Finance
2020-11-15,Ergos,2012,Biphar,"Kishor Kumar Jha, Praveen Kumar","Aavishkaar Venture Capital, Chiratae Ventures",5000000.0,Series A,2020,Technology
2020-11-16,Tekion,2016,San Ramon,"Guru Sankararaman, Jay Vijayan","Alliance Ventures, Storm Ventures",150000000.0,Series C,2020,Technology
2020-11-16,Homelane,2014,Bangalore,"Rama Harinath, Srikanth Iyer","Accel Partners, Sequoia Capital, Evolvence India, JSW Ventures",8000000.0,Bridge,2020,Real Estate
2020-11-17,Magicpin,2015,Gurugram,"Anshoo Sharma, Brij Bhushan",Samsung Venture Investment Corporation,7000000.0,Series D,2020,E-Commerce
2020-11-17,Mitron,2016,Bangalore,"Shivank Agarwal, Anish Khandelwal.",Nexus Venture Partners,5000000.0,Series A,2020,Media/Entertainment
2020-11-17,Hire Me Car,2016,Noida,Pankaj Sharma,Venture Catalysts,3000000.0,Seed,2020,Automotive
2020-11-17,Entropik,2016,Bangalore,Ranjan Kumar,"IDFC-Parampara Fund, Bharat Innovation Fund",8000000.0,Series A,2020,Technology
2020-11-17,Pitstop,2015,Bangalore,Mihir Mohan Mishra,"Clairvest Group, Ontario Centres of Excellence",1020000.0,Series A,2020,Automotive
2020-11-18,Ewar,2016,Bangalore,"Parth Chadha, Rahul Singh","Jindal Steels, Jeet Banerjee",200000.0,Series A,2020,Gaming
2020-11-18,Grip Invest,2020,Gurugram,"Nikhil Aggarwal, Vivek Gulati",Gemba Capital,3000000.0,Pre-series A,2020,FinTech
2020-11-19,MobiKwik,2009,Gurgaon,"Bipin Singh, Upasana Taku","Hindustan Media Venture, Nicolas Jarrosson",7000000.0,Series A,2020,FinTech
2020-11-20,AlgoBulls,2019,Mumbai,"Pushpak Dagade, Jimmit Patel and Suraj Bathija",Venture Catalysts,200000.0,Series A,2020,E-Commerce
2020-11-21,ProPhysio,2016,Bangalore,Pramod Ravindra,Nestavera Ventures.,40900.0,Series A,2020,Healthcare
