Date,Company/Brand,Founded,HeadQuarter,Founders,Investor,Amount($),Stage,Year,Sector
2021-06-29,Akudo,2020,Bangalore,"Lavika Aggarwal, Sajal Khanna, Jgaveer Gandhi","Y Combinator, JAFCO Asia, Incubate Fund India, marquee angels",4200000.0,Seed,2021,Finance
2021-06-29,ePayLater,2015,Mumbai,"Aurko Bhattacharya, Akshat Saxena","Responsibility, Blue Ashva Capital, Pravega Ventures",10000000.0,Series B,2021,Finance
2021-06-29,My3DSelfie,2016,Guwahati,Harsha P Deka,"NEVF, AccelNest",169032154.0,Pre-series A,2021,Lifestyle
2021-06-30,SleepyCat,2017,Mumbai,Kabir Siddiq,"Saama Capital, DSG Consumer Partners, Sharrp Ventures",3800000.0,Seed,2021,Other
2021-06-30,Kutuki,2017,Bangalore,"Bharath Bevinahally, Sneha Sundaram",Omidyar Network India,2000000.0,Seed,2021,Education
2021-06-30,MedPrime Technologies,2014,Thane,"Samrat, Greeshma Unnikrishnan, Binil Jacob, Mahesh Kumar Rathor","Mumbai Angels Network, Social Alpha",169032154.0,Seed,2021,Automotive
2021-06-30,TartanSense,2015,Bangalore,Jaisimha Rao,"FMC, Omnivore, Blume Ventures",5000000.0,Series A,2021,Technology
2021-07-01,Leap Finance,2019,Bangalore,Vaibhav Singh,Jungle Ventures,17000000.0,Series B,2021,FinTech
2021-07-01,Green Soul,2016,Ambernath,Ravi Khushwani,velocity.in,200000.0,Seed,2021,Consumer Services
2021-07-01,Flatheads,2018,Bangalore,"Utkarsh Biradar, Ganesh Balakrishnan","We Founder Circle, Dexter Angels",1000000.0,Pre-series A,2021,Lifestyle
2021-07-01,Bizongo,2015,Mumbai,"Aniket Deb, Ankit Tomar, Sachin Agrawal","CDC Group, IDG Capital",51000000.0,Series C,2021,E-Commerce
2021-07-02,Supertails,2021,Bangalore,"Vineet Khanna, Varun Sadana, Aman Tekriwal",Alteria Capital,700000.0,Seed,2021,Consumer Services
2021-07-02,Sugar.fit,2021,Bangalore,"Shivtosh Kumar, Madan Somasundaram","Cure.fit, Endiya Partners, Tanglin Venture",10000000.0,Seed,2021,Healthcare
2021-07-02,Kolo,2020,Bangalore,"Pranav Garg, Jery Althaf",Better Capital,550000.0,Pre-seed,2021,Real Estate
2021-07-02,GENLEAP,2021,Haryana,"Sachin Sandhir, Nimish Gupta, Nitin Thakur, Shweta Kataria","Vivek Vaidya, Kevin Donlon, Ayush Singh",8000000.0,Seed,2021,Wellness/Beauty
2021-07-02,Urban Company,2014,New Delhi,"Abhiraj Singh Bhal, Raghav Chandra, Varun Khaitan",Vy Capital,188000000.0,Seed,2021,Other
2021-07-02,Gourmet Garden,2019,Bangalore,Arjun Balaji,"Beyond Next Ventures, M Venture Partners",3000000.0,Seed,2021,Agriculture
2021-07-02,Stack,2020,Bangalore,"Smriti Tomar, Tushar Vyas","Y Combinator, Harvard Management",4500000.0,Seed,2021,Finance
2021-07-03,Svasti Microfinance,2008,Mumbai,"Arunkumar Padmanabhan, Narayanan Subramaniam","Kayenne Ventures, Nordic Microfinance Initiative",4000000.0,Seed,2021,FinTech
2021-07-03,BookingJini,2017,Gurugram,"Deepak Dash, Gourab Kumar Nandy, Manoj Pandia, Sibasish Mishra",Mumbai Angels Network,1200000.0,Pre-series A,2021,Hospitality
2021-07-04,MasterChow,2020,Bangalore,"Vidur Kataria, Sidhanth Madan",WEH Ventures,461000.0,Seed,2021,Agriculture
2021-07-05,Freyr Energy,2014,Hyderabad,"Radhika Choudary, Saurabh Marda","Impact Partners, C4D Partners",2000000.0,Seed,2021,Energy
2021-07-05,OneCard,2019,Pune,"Rupesh Kumar, Anurag Sinha, Vibhav Hathi","Ocean View Investment, QED Fund",76000000.0,Seed,2021,Finance
2021-07-05,Aisle,2014,Bangalore,Able Joseph,"Anas Rahman Junaid, Vinod Jose",169032154.0,Pre-series A,2021,Lifestyle
2021-07-05,goSTOPS,2014,New Delhi,"Pallavi Agarwal, Pankaj Parwanda","IAN, Yuj Ventures",1000000.0,Pre-series A,2021,Hospitality
2021-07-06,Ultraviolette,2021,Bangalore,"Subramaniam Narayan, Niraj Rajmohan","TVS Motor, Zoho",150000000.0,Series C,2021,Automotive
2021-07-06,Glamyo Health,2019,New Delhi,"Archit Garg, Dr Preet Pal Thakur",Ananta Capital,3000000.0,Series A,2021,Automotive
2021-07-07,Rentomojo,2014,Bangalore,Geetansh Bamania,"Accel, Bain Capital",10000000.0,Seed,2021,Logistics
2021-07-07,GODI Energy,2020,Hyderabad,Mahesh Godi,Blue Ashva Capital,169032154.0,Seed,2021,Automotive
2021-07-07,Livve Homes,2017,Bangalore,Maya Lakshman,Angel investors,5000000.0,Seed,2021,Logistics
2021-07-07,Leverage Edu,2017,New Delhi,Akshay Chaturvedi,"Vijay Shekhar Sharma, Rohit Kapoor, Amanpreet Bajaj, Lalit Singh",169032154.0,Seed,2021,Education
2021-07-08,Qoohoo,2020,Bangalore,"Vimal Singh Rathore, Aseem Gupta",Angel investors,800000.0,Seed,2021,Other
2021-07-08,BankSathi,2020,New Delhi,Jitendra Dhaka,"Dinesh Godara, Anuj Ahuja, Aditya",500000.0,Seed,2021,Finance
2021-07-08,GlobalBees,2021,New Delhi,Nitin Agarwal,"FirstCry, Lightspeed Venture Partners",150000000.0,Series A,2021,Wellness/Beauty
2021-07-08,MetroRide,2020,Bangalore,"Girish Nagpal, Kaaman Agarwal",Inflection Point Ventures,169032154.0,Seed,2021,Logistics
2021-07-09,Humit,2020,Bangalore,"Rohit Ganapathy, Prithvi Sankar, Ishaan Negi",Antler India,169032154.0,Pre-seed,2021,Media/Entertainment
2021-07-09,Quali55Care,2018,Mumbai,Harddik K Patel,India Accelerator’s Angel Investor Network,169032154.0,Seed,2021,Automotive
2021-07-09,Wobb,2020,Gurugram,Ishan Jindal,"Alok Kohli, Sanjeev Bhargava",200000.0,Pre-seed,2021,Marketing
2021-07-09,AgroStar,2013,Pune,"Shardul, Sitanshu Sheth","Evolvence, Hero Enterprise",70000000.0,Series D,2021,Technology
2021-07-09,Nimble Growth Organics,2016,Bangalore,"Rahul Saria, Nagendra Kalkuli, Abhisek Bhagchandka, Pradeep Kumar ML",Inflection Point Ventures,169032154.0,Seed,2021,Agriculture
2021-07-09,Spark Studio,2020,Bangalore,Anushree Goenka,Better Capital,169032154.0,Seed,2021,Education
2021-07-09,CuriousJr,2020,Gurugram,"Amit Shekhar, Janishar Ali, Mridul Ranjan Sahu","WaterBridge Ventures, Enzia Ventures",1000000.0,Seed,2021,Other
2021-07-10,MYRE Capital,2020,Mumbai,Own rent yielding commercial properties,Aryaman Vir,6000000.0,,2021,Real Estate
2021-07-10,Haqdarshak,2015,Jaipur,"Aniket Doegar, Asha Krishnan, PR Ganapathy","Manish Subramaniam, Upaya Social Ventures",800000.0,Pre-series A,2021,Finance
2021-07-10,Legalwiz.in,2015,Ahmedabad,"Shrijay Sheth, Gaurav Barot",ContCentric,500000.0,Seed,2021,Other
2021-07-10,Capital Float,2013,Bangalore,"Sashank Rishyasringa, Gaurav Hinduja",Lightrock India,50000000.0,Seed,2021,Finance
2021-07-11,Zenduty,2019,Bangalore,"Ankur Rawal, Vishwa Krishnakumar",StartupXseed Ventures,1900000.0,Pre-series A,2021,Technology
2021-07-11,Clensta,2016,New Delhi,Puneet Gupta,"IAN Fund, World Startup Factory",600000.0,Seed,2021,Technology
2021-07-11,KiranaKart,2020,Mumbai,"Kaivalya Vohra, Aadit Palicha",Global Founders Capital,720000.0,Pre-seed,2021,E-Commerce
2021-07-12,Virohan,2018,Gurugram,"Archit Jayasal, Kunaal Dudeja, Nalin Saluja","National Skill Development Corporation, Rianta Capital",169032154.0,Seed,2021,Education
2021-07-12,Vanity Wagon,2018,Haryana,Prateek Ruhail,"Dhianu Das, Agility Venture Partners",200000.0,Seed,2021,Wellness/Beauty
2021-07-12,Spintly,2017,Goa,Rohin Parkar,Riso Capital,500000.0,Seed,2021,Technology
2021-07-12,DealShare,2018,Bangalore,"Rajat Shikhar, Vineet Rao, Sourjyendu Medda",Tiger Global,144000000.0,Seed,2021,Consumer Services
2021-07-12,StockGro,2020,Bangalore,Ajay Lakhotia,"Roots Ventures, Velo Partners",5000000.0,Pre-series A,2021,FinTech
2021-07-13,Kirana247,2018,New Delhi,"Tarun Jiwarajka, Pankhuri Jiwarajka",Inflection Point Ventures,1000000.0,Seed,2021,Logistics
2021-07-13,Peak,2014,Manchester,Atul Sharma,SoftBank Vision Fund 2,75000000.0,Series C,2021,Other
2021-07-14,Chai Waale,2018,Chennai,Vidur Maheswari,"Sunil Sethia, Sunil Kumar Singhvi, Manish Mardia",600000.0,Seed,2021,Consumables
2021-07-14,NIRAMAI,2016,Bangalore,Geetha Manjunath,CDC Group,169032154.0,Seed,2021,Automotive
2021-07-14,Fieldproxy,2016,Chennai,"Swaroop Vijayakumar, Balakrishna B","LetsVenture, 2am VC, magic.fund",200000.0,Seed,2021,Technology
2021-07-15,Toothsi,2018,Mumbai,"Dr Arpi Mehta, Dr Pravin Shetty, Dr Manjul Jain, Dr Anirudh Kale","Eight Roads Ventures, Think Investments, Mankekar Family Office",20000000.0,Series B,2021,Healthcare
2021-07-15,Vedic Cosmeceuticals,2002,Noida,Mohit Goel,Sixth Sense Ventures,32000000.0,Series A,2021,Wellness/Beauty
2021-07-15,ION Energy,2016,Mumbai,Akhil Aryan,Inflection Point Ventures,3600000.0,Pre-series A,2021,Automotive
2021-07-15,Nap Chief,2019,Mumbai,Raghav Gupta,Titan Capital,200000.0,Seed,2021,Lifestyle
2021-07-16,WESS,1989,Mumbai,Hitesh Doshi,Centrum Financial Services,2000000.0,Seed,2021,Energy
2021-07-16,Ola Electric,2017,Bangalore,Bhavish Aggarwal,"Falcon Edge, Softbank",200000000.0,Seed,2021,Automotive
2021-07-16,MFine,2017,Bangalore,"Ajit Narayanan, Ashutosh Lawania, Prasad Kompalli","Blockchain Capital, SBI Ven Capital",16000000.0,Seed,2021,Automotive
2021-07-17,Fampay,2019,Bangalore,"Kush Taneja, Sambhav Jain","Greenoaks Capital, Elevation Capital",38000000.0,Series A,2021,FinTech
2021-07-17,Imagimake,2011,Mumbai,"Disha Katharani, Ravi Kumar","Roha Investment Managers, angel investor Saumil Shah",500000.0,Pre-series A,2021,Technology
2021-07-17,ShopSe,2020,Mumbai,"Pallav Jain, Abhishek Nimonkar, Yagnesh Desai","Chiratae Ventures, BEENEXT",5500000.0,Seed,2021,FinTech
2021-07-17,Coutloot,2016,Mumbai,"Mahima Kaul, Jasmeet Thind","Ameba Capital, 9Unicorns",8000000.0,Pre-series,2021,Consumer Services
2021-07-18,RevFin,2018,New Delhi,Sameer Aggarwal,Shell Foundation,169032154.0,Seed,2021,FinTech
2021-07-18,Mindhouse,2019,Gurugram,"Pooja Khanna, Pankaj Chaddah","Binny Bansal, General Catalyst",6000000.0,Seed,2021,Wellness/Beauty
2021-07-18,Teachmint,2020,Bangalore,"Mihir Gupta, Payoj Jain, Divyansh Bordia, Anshuman Kumar",Learn Capital,20000000.0,Pre-series B,2021,Education
2021-07-18,Bewakoof,2011,Mumbai,Prabhkiran Singh,"IvyCap Ventures, Pratithi Investment Trust",4000000.0,Seed,2021,Lifestyle
2021-07-19,ORAI,2020,Bangalore,"Swapnil Jain, Sujit Das Biswas",Inflection Point Ventures,400000.0,Pre-series A,2021,Technology
2021-07-20,Inshorts,2013,Noida,"Anunay Pandey, Azhar Iqubal, Deepit Purkayastha","Addition, SIG Global India Fund",40000000.0,Seed,2021,Media/Entertainment
2021-07-20,CollegeDekho,2015,Gurgaon,Ruchir Arora,"Disrupt ADQ, QIC",35000000.0,Series B,2021,Other
2021-07-20,Porter,2014,Bangalore,"Pranav Goel, Uttam Digga, Vikas Choudhary","Tiger Global, Vitruvian Partners",100000000.0,Series E,2021,Logistics
2021-07-20,Infra.Market,2016,Thane,"Aaditya Sharda, Souvik Sengupta","InnoVen Capital, Nexus Venture Partners",100000000.0,Series C,2021,Real Estate
2021-07-21,CredRight,2016,Hyderabad,Neeraj Bansal,"9Unicorns, Spearhead Capital, Venture Catalysts",2700000.0,Seed,2021,Finance
2021-07-21,Vakilsearch,2010,Chennai,Hrishikesh Datar,InCorp India,10000000.0,Seed,2021,Other
2021-07-21,PumPumPum,2018,Gurugram,Tarun Lawadia,LC Nueva AIF,169032154.0,Seed,2021,Automotive
2021-07-21,Fashinza,2020,Gurgaon,"Abhishek Sharma, Pawan Gupta","Accel Partners, Elevation Capital",2600000.0,Seed,2021,Manufacture
2021-07-21,Habbit,2020,Bangalore,"Somnath Sandeep, Raghav Goyal",Ashok Goyal,320000.0,Pre-seed,2021,Education
2021-07-21,Fourth Partner Energy,2010,Hyderabad,Vivek Subramanian,"Norfund, The Rise Fund",125000000.0,Seed,2021,Energy
2021-07-21,Ruptok Fintech,2020,New Delhi,Ankur Gupta,Manuvel Malabar Jewellers,2000000.0,Pre-series A,2021,Finance
2021-07-21,Zouk,2016,Mumbai,Disha Singh,Titan Capital,169032154.0,Seed,2021,Lifestyle
2021-07-22,Elda Health,2020,Bangalore,"Swathi Kulkarni, Sindhuri Ananth, Shubham Sharma","Avaana Capital, Orios Ventures",1500000.0,Seed,2021,Automotive
2021-07-22,Jupiter,2019,Mumbai,Jitendra Gupta,"Nubank, Global Founders Capital, Sequoia Capital India, Matrix Partners India",44000000.0,Series B,2021,Finance
2021-07-23,EarnWealth,2014,Pune,Rajesh P Nair,Inflection Point Ventures,500000.0,Pre-series A,2021,Finance
2021-07-23,TechEagle,2015,Gurugram,Vikram Singh Meena,India Accelerator,500000.0,Seed,2021,Logistics
2021-07-23,LearnVern,2016,Ahmadabad,"Niral Modi, Aditi Modi",Inflection Point Ventures,1000000.0,Seed,2021,Education
2021-07-24,InnerHour,2016,Mumbai,Amit Malik,"Hitesh Oberoi, Lightbox",5200000.0,Series A,2021,Automotive
2021-07-24,Polygon,2017,Mumbai,"Jaynti Kanani, Sandeep Nailwal, Anurag Arjun","Mark Cuban, MiH Ventures",169032154.0,Seed,2021,FinTech
2021-07-24,Fittr,2016,Pune,"Rohit Chattopadhyay, Jitendra Chouksey, Suniel Shetty, Sonal Singh, Bala Dabbedi","Dream Capital, Elysian Park Ventures",11000000.0,Series A,2021,Wellness/Beauty
2021-07-24,Lenskart,2008,Faridabad,Peyush Bansal,"Temasek, Falcon Edge",220000000.0,Seed,2021,Lifestyle
2021-07-24,Upgame,2017,Gurugram,Sameer Sawhney,"James Milner, Adam Lallana",169032154.0,Seed,2021,Other
2021-07-25,Imagimake,2011,Mumbai,"Disha Katharani, Ravi Jalan",Velocity,169032154.0,Seed,2021,Consumer Services
2021-07-25,Deciwood,2018,New Delhi,Ananya Meena,"Shuru Up, Ankit Kedia, Arun Gupta",200000.0,Seed,2021,Consumer Services
2021-07-25,PeakPerformer,2020,Bangalore,"Aishwarya Goel, Gaurav Jhunjhnuwala",Antler India,169032154.0,Early seed,2021,Education
2021-07-25,Vahak,2017,Bangalore,"Vikas Chandrawat, Karan Shaha",RTP Global,5000000.0,Pre-series A,2021,Logistics
2021-07-25,SmartCoin,2016,Bangalore,"Jayant Upadhyay, Amit Chandel, Rohit Garg","Northern Arc, Vivriti Capital",10000000.0,Seed,2021,FinTech
2021-07-26,Hypto,2018,Chennai,"Abhishek Rajagopal, Aravind Sriraman, Tholkappiyan Velavan",Stellaris Venture Partners,3000000.0,Seed,2021,Technology
2021-07-26,Unbox Robotics,2019,Bangalore,"Pramod Ghadge, Shahid Memon","BEENEXT, Entrepreneur First",1200000.0,Pre-series A,2021,Technology
2021-07-27,Superplum,2019,Noida,Shobhit Gupta,Marquee investors,3800000.0,Pre-series A,2021,Technology
2021-07-27,Klub,2019,Bangalore,"Anurakt Jain, Ishita Verma",Trifecta Capital,2000000.0,Debt,2021,Finance
2021-07-27,Yu Foodlabs,2020,Gurugram,"Bharat Bhalla, Varun Kapur","Manish Choksi, Varun Vakil",1000000.0,Pre-series A,2021,Consumables
2021-07-27,Progcap,2017,New Delhi,"Pallavi Shrivastava, Himanshu Chandra","Somak Ghosh, M V Nair",1000000.0,Debt,2021,FinTech
2021-07-27,Hash,2020,New Delhi,Shwetank Jain,Amrac Investment Trust,3500000.0,Seed,2021,Other
2021-07-28,Udayy,2019,Gurgaon,"Saumya Yadav, Mahak Garg, Karan Varshney",Alpha Wave Incubation,2500000.0,Seed,2021,Education
2021-07-28,Leena AI,2015,Gurugram,"Mayank Goyal, Anand Prajapati",Bessemer Venture Partners,30000000.0,Series B,2021,Technology
2021-07-28,Supertails,2021,Bangalore,"Vineet Khanna, Varun Sadana, Aman Tekriwal","Saama Capital, DSG Consumer Partners",2600000.0,Pre-series A,2021,Automotive
2021-07-29,Groww,2017,Bangalore,"Harsh Jain, Ishan Bansal, Lalit Keshre, Neeraj Singh","Tiger Global Management, Y Combinator Continuity Fund",83000000.0,Series D,2021,FinTech
2021-07-29,Zoomcar,2012,Bangalore,Greg Moran,SternAegis Ventures,92000000.0,Seed,2021,Logistics
2021-07-29,The Viral Fever,2012,Mumbai,Arunabh Kumar,BlackSoil,2000000.0,Seed,2021,Media/Entertainment
2021-07-29,Ergos,2012,Samsitpur,"Kishor Kumar Jha, Praveen Kumar","CDC Group, Aavishkaar Venture Capital",3000000.0,Series A,2021,Technology
2021-07-30,Yellow Class,2020,Gurugram,"Anshul Gupta, Arpit Mittal",Elevation Capital,6000000.0,Seed,2021,Education
2021-07-30,CityMall,2019,Gurugram,"Angad Kikla, Divij Goyal","WaterBridge Ventures, SAIF Partners",11000000.0,Series A,2021,E-Commerce
2021-07-30,Hubilo,2020,Ahmedabad,"Mayank Agarwal, Vaibhav Jain",Alkeon Capital,125000000.0,Series B,2021,Technology
2021-07-30,Pitstop,2015,Bangalore,"Mihir Mohan Mishra, Nirant Ramakuru, Ruchi Deepak","Acko Technology, Services, LetsVenture",3500000.0,Pre-series B,2021,Automotive
2021-07-31,Xpand,2021,New Delhi,Sanjay Kaul,"Akash Prakash, Madhu Jayakumar, Dipinder Sandhu, Shagun Khandelwal",1500000.0,Pre-series A,2021,Consumer Services
2021-07-31,Khatabook,2018,Bangalore,"Ravish Naresh, Ashish Sonone","Tribe Capital, Moore Strategic Ventures (MSV)",100000000.0,Series C,2021,Finance
2021-07-31,CHUPPS,2016,Mumbai,"Gaurav Agarwal, Yash Mukhi",Venture Catalysts,1100000.0,Pre-series A,2021,Lifestyle
2021-07-31,G.O.A.T,2021,Bangalore,"Rishi Vasudev, Rameswar Misra","Tiger Global, Flipkart Ventures",36000000.0,Series A,2021,Wellness/Beauty
2021-08-01,Wiggles.in,2018,Pune,Anushka Iyer,Anthill Ventures,5500000.0,Pre-series A,2021,Healthcare
2021-08-01,Wakefit,2014,Bangalore,"Ankit Garg, Chaitanya Ramalingegowda",SIG,20000000.0,Series C,2021,Other
2021-08-02,Hyperface,2021,Bangalore,"Ramanathan RV, Aishwarya Jaishankar","Kunal Shah, Better Capital",1300000.0,Seed,2021,Technology
2021-08-02,Clinikk,2016,Bangalore,"Dr.Suraj Baliga, Bhavjot Kaur",MassMutual Ventures,4000000.0,Pre-series A,2021,Automotive
2021-08-03,Wow! Momo,2008,Kolkata,"Binod Homagai, Sagar Daryani, Shah Miftaur Rahman",Tree Line Investment Management,15000000.0,Series C,2021,Consumables
2021-08-03,BangDB,2015,Bangalore,Sachin Sinha,Ten Innovate,169032154.0,Seed,2021,Technology
2021-08-04,Unacademy,2015,Bangalore,"Gaurav Munjal, Hemesh Singh, Roman Saini, Sachin Gupta","Tiger Global, Dragoneer Investment Group, Steadview Capital, General Atlantic",50000000.0,Seed,2021,Education
2021-08-04,TranZact,2017,Mumbai,"Ritesh Kumar, Sharad Sen Sharma, Rohan Sen Sharma","Tribe Capital, Prime Venture Partners",7000000.0,Series A,2021,Technology
2021-08-04,Blaer Motors,2014,Chennai,Abinesh Ekambaram,The Chennai Angels,300000.0,Seed,2021,Logistics
2021-08-04,Jobsgaar,2020,New Delhi,Atul Pratap Singh,SucSEED Indovation Fund,140000.0,Seed,2021,Other
2021-08-04,CommerceUp,2018,Gurugram,Piyush Pathak,NB Ventures,169032154.0,Seed,2021,Technology
2021-08-04,CashBook,2020,Gurugram,"Vivek, Ashutosh Pathak","JAM, Better Tomorrow Ventures",2300000.0,Seed,2021,FinTech
2021-08-04,IntelleWings,2019,Panchkula,Pramod Sharma,Inflection Point Ventures,100000.0,Seed,2021,Technology
2021-08-05,Meesho,2015,Bangalore,"Sanjeev Barnwal, Vidit Aatrey","Fidelity, B Capital",570000000.0,Seed,2021,Other
2021-08-05,Fi,2019,Bangalore,Sumit Gwalani,"Capital Group, Falcon Edge",50000000.0,Series B,2021,Finance
2021-08-05,Spottabl,2017,Bangalore,"Vanishri Deshpande, Satheesh K V, Anupam Choudhari","LetsVenture, Paradigm Shift VC, Binny Bansal",400000.0,Seed,2021,Other
2021-08-05,BYJU'S,2011,Bangalore,"Byju Raveendran, Divya Gokulnath","Tiga Investments, Baron Capital",150000000.0,Seed,2021,Education
2021-08-06,Delhivery,2011,Gurugram,"Bhavesh Manglani, Kapil Bharati, Mohit Tandon, Sahil Barua, Suraj Saharan","Fidelity, GIC",270000000.0,Series H,2021,Logistics
2021-08-06,Eloelo,2015,Bangalore,"Saurabh Pandey, Akshay Dubey","Waterbridge, Lumikai",2000000.0,Pre-series A,2021,Gaming
2021-08-06,KreditBee,2018,Bangalore,Madhusudan Ekambaram,"Premji Invest, Mirae Asset Naver Asia Growth Fund, Alpine Capital",75000000.0,Series C,2021,FinTech
2021-08-07,ExMyB,2018,Gurugram,Nishant Behl,Campus Fund,169032154.0,Seed,2021,Consumer Services
2021-08-07,88academics,2018,New Delhi,Anil Ahuja,Aarin Capital,3000000.0,Pre-series A,2021,Education
2021-08-07,Wiingy,2021,Bangalore,Asit Biswal,Aroa Ventures,400000.0,Seed,2021,Other
2021-08-08,Northern Arc,2008,Chennai,Kshama Fernandes,"Kotak Mahindra Bank, FMO",5000000.0,Seed,2021,FinTech
2021-08-08,REVOS,2017,Bangalore,"Mohit Yadav, Jyotrian Jan Harichandran",Inflection Point Ventures,4000000.0,Series A,2021,Automotive
2021-08-08,Indic Inspirations,2019,Pune,Sunil Jalihal,Marquee investors,300000.0,Seed,2021,Other
2021-08-08,Chargeup,2019,New Delhi,"Varun Goenka, Akshay Kashyap",Mapmyindia,169032154.0,Pre-series A,2021,Energy
2021-08-08,Peppermint,2019,Pune,"Runal Dahiwade, Miraj C Vora","Venture Catalysts, Indian Angel Network",600000.0,Seed,2021,Automotive
2021-08-09,Dezerv.,2021,Mumbai,"Sandeep Jethwani, Vaibhav Porwal, Sahil Contractor","Elevation Capital, Matrix Partners India",7000000.0,Seed,2021,Other
2021-08-09,KreditBee,2018,Bangalore,"Karthikeyan Krishnaswamy, Madhusudan Ekambaram, Wan Hong","Alpine Capital, PremjiInvest",75000000.0,Seed,2021,FinTech
2021-08-09,Avail Finance,2017,Bangalore,"Ankush Aggarwal, Tushar Mehndiratta","Alteria Capital, Matrix Partners India",3000000.0,Debt,2021,FinTech
2021-08-09,Virohan,2018,Gurugram,"Archit Jayasal, Kunaal Dudeja, Nalin Saluja, Paarul Dudeja","Rebright Partners, Wadhwani Foundation",3000000.0,Series A,2021,Education
2021-08-09,Miko,2015,Mumbai,"Chintan Raikar, Prashant Iyengar, Sneh Vaswani","Chiratae Ventures, YourNest Venture Capital",6000000.0,Seed,2021,Technology
2021-08-10,4Fin,2021,Pune,"Amit Tewary, Ajit Sinha",Curesense Therapeutics,1100000.0,Pre-seed,2021,Finance
2021-08-11,Mentza,2020,Mumbai,"Anurag Vaish, Tapasi Mittal, Fareesh Vijayarangam, Anand Parameswaran, Divya Balakrishnan",Inflection Point Ventures,400000.0,Seed,2021,Other
2021-08-11,Nexprt,2020,New Delhi,Harsha Vardhan K,Titan Capital,2000000.0,Seed,2021,Consumer Services
2021-08-11,Digantara,2018,Bangalore,"Anirudh N Sharma, Rahul Rawat, Tanveer Ahmed",Kalaari Capital,2500000.0,Seed,2021,Technology
2021-08-11,The Whole Truth,2019,Mumbai,Shashank Mehta,Sequoia Capital,6000000.0,Series A,2021,Consumables
2021-08-12,GTM Buddy,2020,Hyderabad,"Sreedhar Peddineni, Santa Thounaojam, Sundar Vellaichamy, Chandramani Tiwary",Stellaris Venture Partners,2000000.0,Seed,2021,Technology
2021-08-12,LegalPay,2019,New Delhi,Kundan Shahi,9Unicorns,169032154.0,Seed,2021,FinTech
2021-08-12,HexaHealth,2019,Mumbai,"Vikas Chauhan, Ankur Gigras, Dr Aman Priya Khanna","Omidyar Network India, Chiratae Ventures",4500000.0,Seed,2021,Healthcare
2021-08-12,Advantage Club,2014,Gurugram,Sourabh Deorah,"Y Combinator, Jetty Ventures, Earlsfield Capital, SMC Advisors, Kunal Shah",3300000.0,Pre-series A,2021,Technology
2021-08-13,Skippi Ice Pops,2021,Hyderabad,Ravi Kabra,Shark Tank India,130000.0,Seed,2021,Consumables
2021-08-14,Wysa,2015,Bangalore,"Jo Aggarwal, Ramakant Vempati","Kae Capital, Pi Ventures",169032154.0,Seed,2021,Technology
2021-08-14,Avanti Finance,2017,Bangalore,"Nandan Nilekani, Vijay Kelkar","Oikocredit, Nomura, The Bill & Melinda Gates Foundation",15000000.0,Series A2,2021,Finance
2021-08-14,Vidyakul,2017,Gurugram,"Tarun Saini, Gaurav Singhvi",We Founder Circle,500000.0,Bridge,2021,Education
2021-08-15,House of Kieraya,2013,Bangalore,Ajith Mohan Karimpana,TradeCred,15000000.0,Seed,2021,Wellness/Beauty
2021-08-15,Kutumb,2020,Bangalore,"Mohit Sharma, Naveen Dewangan, Vipul Allawadhi","Tiger Global Management, DST Global",26000000.0,Series A,2021,Other
2021-08-15,Delhivery,2011,Gurugram,Sahil Barua,Addition,76000000.0,Series I,2021,Logistics
2021-08-15,Get My Parking,2015,New Delhi,"Chirag Jain, Rasik Pansare","IvyCap Ventures, IAN Fund",6000000.0,Seed,2021,Logistics
2021-08-15,Crejo.Fun,2020,Bangalore,Vikas Bansal,"Matrix Partners India, 021 Capital",3000000.0,Seed,2021,Education
2021-08-16,OfBusiness,2015,Gurugram,"Asish Mohapatra, Bhuvan Gupta, Chandranshu Sinha, Nitin Jain, Ruchi Kalra, Ruchi Kalra, Srinath Ramakkrushnan, Vasant Sridhar","Falcon Edge India, Norwest Venture Partners",110000000.0,Seed,2021,FinTech
2021-08-16,Meddo,2018,Gurugram,"Saurabh Kochhar, Dr Naveen Nishchal","SRI Capital, Picus Capital, Alkemi Capital",6000000.0,Seed,2021,Automotive
2021-08-16,ideaForge,2007,Mumbai,"Ankit Mehta, Ashish Bhat","Infosys, Qualcomm Ventures",2000000.0,Seed,2021,Technology
2021-08-16,Strata,2019,Bangalore,"Sudarshan Lodha, Priyanka Rathore","Kotak Investment Advisors Limited, Gruhas Proptech",6000000.0,Series A,2021,Real Estate
2021-08-18,Trica,2021,Mumbai,Nimesh Kampani,LetsVenture,3000000.0,Seed,2021,Finance
2021-08-18,Goodmylk,2015,Bangalore,Abhay Rangan,"Jinisha Sharma, Aditya Agarwal, Victoria, Abhishek Shroff",1000000.0,Seed,2021,Consumables
2021-08-18,Neverinstall,2019,Bangalore,"Lakshmana Pasala, Ram Pasala",Speciale Invest,370000.0,Seed,2021,Technology
2021-08-18,TrulyMadly,2013,New Delhi,"Hitesh Dhingra, Rahul Kumar, Sachin Bhatia","Gaurav Munjal, Snehil Khanor",2000000.0,Pre-series A,2021,Lifestyle
2021-08-18,Janani,2020,Bangalore,Nilay Mehrotra,"Sweta Rau, 9Unicorns Accelerator Fund",1000000.0,Seed,2021,Automotive
